Depth,Picea,Pinus,Alnus,Betula,Quercus,Ambrosia,Chenopodiaceae,Synth_0,Synth_1,Synth_2,Synth_3,Synth_4,Synth_5,Synth_6,Synth_7,Synth_8,Synth_9,Synth_10,Synth_11,Synth_12,Synth_13,Synth_14,Synth_15,Synth_16,Synth_17,Synth_18,Synth_19,Synth_20,Synth_21,Synth_22,Synth_23,Synth_24,Synth_25,Synth_26,Synth_27,Synth_28,Synth_29,Synth_30,Synth_31,Synth_32,Synth_33,Synth_34,Synth_35,Synth_36,Synth_37,Synth_38,Synth_39,Synth_40,Synth_41,Synth_42,Synth_43,Synth_44,Synth_45,Synth_46,Synth_47,Synth_48,Synth_49,Synth_50,Synth_51,Synth_52,Synth_53,Synth_54,Synth_55,Synth_56,Synth_57,Synth_58,Synth_59,Synth_60,Synth_61,Synth_62,Synth_63,Synth_64,Synth_65,Synth_66,Synth_67,Synth_68,Synth_69,Synth_70,Synth_71,Synth_72,Synth_73,Synth_74,Synth_75,Synth_76,Synth_77,Synth_78,Synth_79,Synth_80,Synth_81,Synth_82,Synth_83,Synth_84,Synth_85,Synth_86,Synth_87,Synth_88,Synth_89,Synth_90,Synth_91,Synth_92,Synth_93,Synth_94,Synth_95,Synth_96,Synth_97,Synth_98,Synth_99
670,7.336956522,57.33695652,5.434782609,11.41304348,1.902173913,0.27173913,1.086956522,10.70598854420123,1.298943798691678,4.1918335897580565,4.000499657452201,1.16366006938589,2.0464954759632916,5.804278490364608,4.429178317924238,7.703711458806717,4.1169580487577635,1.7811702003422716,1.9642993904687196,3.525139704762655,3.013782202104909,3.7905660683729527,2.96939000807871,1.0383958784195826,6.234876257244675,1.9015727560363027,1.9987334907797791,7.185101173618814,0.6477404494670652,4.1502463850801945,1.5999138180501244,4.462973547529421,0.95360089006196,4.294326674719713,4.885091523339884,5.981621408342693,3.2197126223559764,3.5919078637222146,4.200951083375982,2.540019250116847,1.2918188820391754,1.1746571565721264,9.87768498995185,2.5904782270191693,0.865062954796677,4.4132246146568725,1.0477382068091359,2.823159579070119,3.2931224061968374,7.509994421489065,2.782441905560872,3.3044900833866153,5.144487555393047,2.283652293874998,1.2075947789376675,2.451818853159257,3.3979395763090112,1.320131473957812,4.520487002446402,3.6858369521189207,1.656302435779768,0.6115570998758716,6.218909334214693,1.8080822917064727,3.7942281534140494,0.8312847505417639,0.5463961537350038,5.193878130006615,3.9386831208867146,2.8107659845435657,4.905943481167814,3.4539464243528903,2.6794272009534588,1.740560720068321,2.967011473331812,5.439441626236771,1.6455014232445597,5.8515608359819495,5.49480644920142,1.3743686574884588,0.8629941130954965,0.8693635832392833,7.6475862439063125,2.0747768500094583,2.4399118015258683,2.2105225536746143,1.7614775116108483,4.761827302278435,2.270895821822239,1.8005435296144907,3.5081504012810756,2.09409780102755,2.9376891551221984,5.773012788426231,5.774228982411456,1.343123220465092,5.977688621741478,0.9697230070208095,5.569846406981969,5.283957239220694,2.7406465080255757,5.911205322410897,6.306419091510083,3.252200634504208,8.444875707702066,3.5071548424556127,1.3629764503610575
680,10.00953289,49.18970448,3.145853194,18.58913251,3.717826501,0.571973308,0.285986654,9.047200235312742,1.3002836611873776,3.946091724803777,3.823510021941939,1.1646991343392499,1.9830802616968046,5.325749421603135,4.179173789069059,6.9211153032491195,3.830558273787806,1.7325120464979125,1.9303976594848689,3.3518557388452233,3.0078274639061267,3.6079242664294124,2.8659029926904926,1.025663825881513,5.5719841888512995,1.8900337464198689,1.996114416676274,6.035869906411657,0.6494700550381843,3.9152425624937557,1.6188362354271102,3.945886741921025,0.959237551132966,4.217726849577,4.344112194845339,5.6462893847594335,3.1867675437951672,3.314633484555565,3.9204002118186017,2.5507877263279566,1.3060093250979816,1.175256236385079,8.336944068134166,2.4342760840583533,0.8785590126905014,4.104111999204831,1.0459088468328748,2.8026315544256613,3.0880005777776693,6.501712505149547,2.8082956171502733,3.108764195122573,4.489041559290842,2.217376781463234,1.19934955176981,2.341579101385626,3.2348731677450018,1.3115503196188198,4.105598688777304,3.630914437495976,1.6597504716573965,0.6030693950001612,5.388305372603325,1.7632081008583445,3.6872280878691024,0.8373250992306345,0.5488542818029595,4.525073797008046,4.005936191968758,2.7932851076432654,4.3173175929969885,3.3583570699954173,2.6908874737313644,1.5823513477032627,2.7473936799859713,4.577909433762048,1.6613149095724478,5.1391410538894045,4.940494400571249,1.376447307729443,0.8526281071336724,0.9165319147085542,6.6453890229889385,2.049550846013885,2.2506708007976854,2.1561054446640875,1.7328636522565666,4.306883014922879,2.3249618329548,1.8212712752274218,3.219430265717158,2.1009991113197763,2.805315406393459,5.30844726597695,5.37784690519792,1.3474310844713129,5.688569655760048,0.9877954023966945,5.061953818871229,4.6834938852628,2.518943515809854,5.366602872555845,5.566860786011908,3.2473175485438683,7.432533776523586,3.459442268296103,1.3240480290031118
690,9.123434705,54.47227191,1.610017889,12.07513417,2.415026834,0.268336315,0.53667263,8.856787805202023,1.3142378986501024,3.7553663390273995,3.7890641130714715,1.1761408511450817,1.9692197587245595,4.887385097581151,3.9964432950464848,6.516876655315327,3.583825613411793,1.7312727393251746,1.9255331804777394,3.1137597132039234,3.095226740923718,3.873590122755265,2.9350333213792004,1.0250734892701647,5.218730877139695,2.0268424942133048,1.9628915726490728,5.762362458962267,0.6443911413601483,3.972034143748363,1.6129524953851433,3.6442551491739543,0.9755600792683026,3.912487968662706,4.087883388976596,5.920174806574413,3.2160293605827994,3.454557888415908,3.756721494615026,2.63277783009325,1.3639813163565602,1.201232708468292,7.547600040766078,2.2948937602182036,0.8904672938896216,3.969822110990544,1.0470892881545733,3.146223879216972,3.108809146758202,6.21369690777994,2.815686306028745,3.124643007884867,4.812830662255342,2.1899713463908665,1.2037938601776301,2.2825446670223997,3.166365704630407,1.3182609711993205,3.921193677917554,3.7241378988316134,1.7098056751543782,0.590176556561498,5.308403150218279,1.8872897649480984,3.6734376113739717,0.8328640230892731,0.5466074392539995,4.63766493066258,4.148626234708546,2.8228976350479016,4.213658627075051,3.663815593468306,2.9004494831170065,1.4425055453632025,2.6440852750698767,4.578496988590414,1.720848299257253,5.13287929390151,5.414596180658833,1.3989954922104617,0.8471866460408518,0.9152440528360296,6.098398876579055,2.094255302279779,2.173084754803911,2.1337008690654446,1.7967232948112484,4.2465323486297955,2.3642456933498703,1.9730876617696596,3.3702093908663793,2.1668592103951867,2.8855139621451737,5.133701221181013,5.5101410302897245,1.346587717552625,5.239965776761405,1.0109599692621756,5.05671775922434,4.460529070119085,2.4753538682909952,5.094327793185103,5.634481513989151,3.3034888138303518,7.044624492846754,3.360037516458603,1.318944874161417
700,6.284153005,54.91803279,3.005464481,13.66120219,1.366120219,0.0,0.273224044,9.05604905558095,1.3830049786474803,3.8053471168691226,4.032177175061219,1.1796357691118766,2.1186735412162547,4.977207284805416,4.127708046463736,6.6498564030973295,3.5448578913735287,1.7837743206619994,2.0076989156225293,3.1641991412730364,3.2440972390388225,3.904037836687129,2.960533337661233,1.0224333817170062,5.478942955392651,2.1021236239854004,2.0040702814948324,6.030187769783877,0.628589192539331,3.991823102656398,1.6348941061937572,3.7220163642183457,1.0110850561367242,3.9926971327185132,4.31511968141041,6.044346237954804,3.226272414093329,3.5020185520032374,3.9157924184285813,2.6873271801761804,1.4492609784726023,1.2562906056215568,8.058058673286105,2.2669441167330486,0.8948788926490641,4.131291953425211,1.050980540539881,3.1888028904414973,3.201243819790011,6.340245931874003,2.840481782521074,3.182253780567482,4.737617117732558,2.2880464237225824,1.219783492207218,2.2878476982926546,3.362570477247247,1.321882017568752,4.137261078075776,3.8546787531638538,1.814259203779819,0.5734026291210863,5.27841888312479,1.9964169240972773,3.6943392082012068,0.8307432662600003,0.550019184010206,4.8686290361500735,4.1760700569053,2.9368674060316087,4.490894437937049,3.772057910614506,2.901423168830399,1.3757768187303383,2.6921519160437986,4.682023807324424,1.773065875423763,5.157411655552183,5.436881729750265,1.4599734564031883,0.8357852219032064,0.9884569781339224,6.378570503108582,2.109231515306881,2.22503883262807,2.1920085872888397,1.8180208770926358,4.508145713248821,2.365464836234205,2.0100744030409814,3.487769635882266,2.3040288105819684,2.932094819653585,5.202672985001876,5.57688700855457,1.345173217227611,5.392843185126674,1.0692973774787022,5.133669939570014,4.514628626032282,2.5524286355865455,5.409056381816617,5.740230063793767,3.4791670173909295,7.2898631265096565,3.4191462099940066,1.3456488649205147
710,9.217877095,53.91061453,3.072625698,12.29050279,1.955307263,0.279329609,0.558659218,8.46681459378987,1.4311690962009649,3.6741947393937076,3.988014519055679,1.1831115159823207,2.149042028050626,4.554393989152978,3.9541080475332246,5.717473726134658,3.2592578881295466,1.817579532977502,2.0413089778835576,2.886607412018028,3.4315003333777683,3.9714519392742935,2.82773549252412,1.0244241214626555,4.818739314629482,2.171993227149959,1.9724810701173245,5.5706077539614505,0.622917971119095,4.027941553041661,1.6283255703047501,3.34132891130384,1.0373955167178681,3.7207227501445788,4.166029748584682,6.090149361918313,3.2695889604275603,3.4745112833965504,3.7391159611989293,2.736902095791708,1.4981658162260532,1.297219143676311,7.598663785098497,2.103910820110392,0.9082819697907627,4.007115322339754,1.053825381691098,3.296648811514821,3.227909011842888,5.319152413129152,2.8608849179113154,3.0636128509873637,4.514020454864996,2.250443317147764,1.2312557673287183,2.213360374010338,3.31538731574243,1.3295391460450587,4.018385774372502,3.8186337785843136,1.8925182250726276,0.5595928143737295,4.540539332630389,2.0902336139870217,3.6804970160818966,0.8262105596690245,0.5527554616585382,4.795830218053325,4.2009762534254715,3.0237301867924913,4.481150284124721,3.9547263236974723,2.9047969578631587,1.2296485890191167,2.625984531126381,4.340914446283648,1.8183333382970093,4.651694628504114,5.480569629591992,1.4971719879697474,0.8299010410770067,1.0148259894247802,5.640936446006257,2.1706563739032094,2.193808854861995,2.1751208277358303,1.90341781747048,4.514747383535843,2.362379968441305,2.084260398161691,3.4372735078152985,2.406014349248287,3.049306074417766,4.931437296955384,5.240503575841192,1.3446716716436755,4.901859585914275,1.1175659283603465,4.9060982494137795,4.110166132910583,2.4936814198623973,4.994326335622015,5.19940895110046,3.49364497729799,6.431804389760112,3.3158579146626295,1.3583701223484037
720,4.611211573,65.91320073,1.084990958,14.64737794,0.542495479,0.27124774,0.0,10.071584995156423,1.4573703469711552,3.612577416008917,4.420583837898285,1.2006691388212822,2.402988558873586,4.994906217336588,3.9931867389393156,7.331204823358071,3.297056371976984,1.9456809195810583,2.097909459610949,3.142552096778391,3.4224307949982364,4.595024466706225,3.5685290888803287,1.0183896741206353,5.870285736536994,2.4958753581858435,2.103459708184555,7.129511044384054,0.6061402641781168,4.219677839282176,1.6833237144361124,4.037945650743285,1.0770541871068924,3.716115169235329,4.503586590533112,7.013471563311125,3.192374981374591,4.379131530593923,3.9767094009238027,2.8682782162410025,1.666600982646469,1.3479443182341098,8.004626015551912,2.11287024997691,0.9088770088795667,4.265686940976043,1.0605007385116536,4.090193283842392,3.672448582398784,7.8419662216495425,2.781272237802161,3.4349897036896015,5.698805695660834,2.624834292447704,1.259596193563502,2.2466813456019086,3.694925654921181,1.33222871706194,4.404232950747394,4.305420703892206,1.9897435992724077,0.5452588991045486,6.6805588646613785,2.4131081229645988,3.6285091933461717,0.8252671571944571,0.5531082518067191,6.5426161140219605,4.366545284819479,2.9938411171208776,5.378831240393029,4.5980525021331005,3.361211324971771,1.2086849183256705,2.8216528493172177,6.118845033856347,1.9082316542889899,6.407594294116413,6.772415580776832,1.5623990980127256,0.8120713944959647,1.0823598414400557,6.888442343924599,2.153717127702464,2.3680196155064293,2.2304097064079422,1.9139430385815368,4.910343096470827,2.3529841659852786,2.3246706095223573,4.746237270418086,2.535522076238283,3.0987388989699642,5.015605074249281,6.4332721904656225,1.3314596355936312,5.338109641032741,1.1236305599516772,5.830814277214671,4.805438074241879,2.824055610820831,5.7464745498212695,7.01260971889876,3.9686974047732635,8.324994379060643,3.3987672721830573,1.4209365003717456
730,3.797468354,51.39240506,4.810126582,14.17721519,2.025316456,0.759493671,0.506329114,10.57899474266705,1.4850862033721697,3.7836575830968404,4.479073232737902,1.194924297565586,2.390176857172841,5.252424138026405,4.2503584005802315,7.3900144239720875,3.4158105316059055,1.9634776441668347,2.0894925868272174,3.2623134147771045,3.332301723157317,4.524553972358086,3.4198387432675936,1.0182902898521293,6.067443891513902,2.4628341816916812,2.0949411838076304,7.469491396056654,0.5942944159395248,4.272360840160715,1.6878583345345861,4.323889885378575,1.0965823393051501,3.7825104581912656,4.844996724866065,6.771122063068008,3.217689959175348,4.310654709803093,4.2239565716879195,2.855829557857618,1.6546882896632011,1.3612152991510769,8.770744682433945,2.171284768871676,0.9071068511974243,4.509426523311213,1.0641872301816682,3.8826491952267697,3.708344758889806,7.488821161363619,2.7740568273462034,3.5818327873972375,5.425066114615969,2.5813494059046485,1.2748439115148567,2.320241756002061,3.710360010576027,1.3365145132453011,4.605179034115758,4.3128282699423375,2.015190559719546,0.5362642282564887,6.366140987591198,2.3755162024650818,3.725691776624707,0.8234820366486431,0.5617735246624262,6.224461724164457,4.284123411200453,2.9627611822311577,5.314249587245657,4.497883988823295,3.2094555600620334,1.208790895332583,2.9278336078670177,5.937948804386132,1.8990623563183633,6.337003980973664,6.416815668609091,1.5728235353414437,0.8038899446059805,1.0966598169965434,7.252024417427075,2.1673253111717727,2.4302118617814386,2.280262783050853,1.9262438503740391,5.143967290638691,2.3100875456755965,2.254151826520572,4.412357131153853,2.569749469735595,3.1808017002742717,5.567813596321251,6.662448731255133,1.33206727730353,5.424261903305416,1.1505940601756266,5.866192899328492,5.18514250918807,2.9291531663962376,6.048909488589129,6.445954282312883,3.891720575830066,8.50983335958108,3.39641715814221,1.4453281577812127
740,7.685738685,45.85824082,3.842869342,16.39624253,2.049530316,0.512382579,0.256191289,10.653495378075451,1.5349094098043317,3.7848983149238022,4.639567985351217,1.1950611156046196,2.5139405043719667,5.277915422538163,4.2262364168721165,7.628033601921362,3.232513958690503,2.032830041571131,2.1631484320264684,3.2470789370173394,3.461176891738951,4.655508024868425,3.545656003148072,1.0113822350282606,6.274359482634685,2.528590318987894,2.1494485117888913,7.642786603765131,0.5872950540893063,4.364371188484492,1.7217432811957236,4.384520655405308,1.129890510953436,3.8263805945637555,4.8958873610945055,7.021562904585922,3.252840220593451,4.464986782864635,4.208101688770518,2.906480064376105,1.7211690253543546,1.4020170095024214,8.889059783146871,2.0649719692806507,0.916804235803488,4.560963249710369,1.0682116478328838,4.031805180784521,3.821644373257141,7.390391155258837,2.8321207684522602,3.634639623519454,5.189716301707647,2.6896147062216604,1.2916355131726882,2.270609318542024,3.8506999905591877,1.3356822646140685,4.704396025839464,4.409027354435411,2.093540506795929,0.5240700326816287,6.131752820778286,2.480742576901577,3.74388894298949,0.825242823271603,0.56668585746413,6.433677927973328,4.398468600541128,3.053088443089541,5.525626696382748,4.668190951892143,3.206305777693422,1.0995387562458607,2.948609438606201,5.938905055577167,1.9473129705616692,6.374482524827812,6.3577159801272,1.6207430390503517,0.7902772156427884,1.187750447896871,7.4552864860734225,2.1917138947441908,2.47519167378192,2.300039941976776,1.9458829170259744,5.266664410851759,2.3616534215511154,2.29537686797801,4.597185242339624,2.673971977738354,3.2022637295524126,5.494073257765169,6.783734933150451,1.3386193295325002,5.603925311645979,1.1916771618841366,6.064159566658514,5.276111749486321,2.982432785031353,6.250590806458948,6.2472864464409374,4.073508476972124,8.704165993477044,3.4768146531097988,1.4737840356752618
750,8.222811671,55.43766578,2.652519894,13.79310345,1.856763926,0.530503979,0.265251989,13.126783778923642,1.5713006034367685,3.619520977160619,4.865917417216639,1.2033800341152077,2.682248444678457,5.314322048345483,4.063376254958297,9.355775709939548,2.9917260498013434,2.137979866683488,2.204220890982433,3.1863893678273025,3.564933118932041,5.546900249567923,4.271169282544102,1.0051317147454584,7.243603605953834,2.7838174883998206,2.2233092638231384,9.039892781702058,0.5810411334140336,4.782309568992108,1.7594176761850466,4.626679798416167,1.1633257837427318,3.6464753729428026,4.91880362563392,8.444825955246767,3.2660656975157285,5.351620601435533,4.121890221906688,3.0083048417524236,1.8527597841666437,1.450383862775151,8.826708669281917,1.9238446083571286,0.9288467001458652,4.668472221219796,1.0731634703067585,4.952640559907011,4.126779375326332,10.68315268765647,2.818395609278094,3.878561815073031,7.904584540420682,2.924552882917919,1.3127178227439416,2.2120550485839328,4.144656697315738,1.341463622387601,4.791332769902572,4.689883040984051,2.1867113021498525,0.5117274693023803,9.858894299341053,2.8025328483469356,3.7274471581332334,0.8228231091180587,0.5698771267974483,8.29234976776564,4.557961447575576,3.0674803314544183,6.366366790084864,5.480973092601431,3.442625025011205,0.9860997753541648,2.9862501471976626,8.267270096752782,2.018752735781424,8.864768630734257,9.030507819102706,1.6778992098651215,0.7763221626955011,1.259481037950639,8.79670528943123,2.243320301761102,2.5452275115758347,2.296703316016572,2.0287935856438866,5.683794937718016,2.3736093490879213,2.4894484071145704,6.291658168525914,2.797619815596118,3.357686389512221,5.419729158744379,7.71457667591002,1.3357604381157249,5.6626507302936835,1.2169209500890075,6.9373957308695555,5.578059100879784,3.142808072081101,6.824559638611781,9.386717961517775,4.435980427999221,11.014072345856174,3.5196970328175023,1.5153367207126918
760,8.713692946,33.29875519,8.091286307,23.9626556,2.800829876,0.31120332,0.933609959,11.189149406470957,1.7590614526809158,3.866436955992025,4.8559423839092215,1.176127219951135,2.7753370884688686,4.4845078178428155,4.079544452966809,7.499733285141382,2.705927139774095,2.1560713603000594,2.4674965442351198,2.7829788507848727,4.076559507923472,4.728588883456008,3.2966144467522898,1.0116437081998955,6.144826487909485,2.4912574672019705,2.0828225810586614,7.941939741789014,0.5735273707303,4.18571689862486,1.7237678251337785,3.855013031291065,1.2371420334429566,3.698763606208783,4.934012126857187,7.384960461913671,3.284005536124967,4.490449006661023,4.035595651048433,2.928343804988424,1.8035904183002018,1.5364601401014613,8.767308311555666,1.7634814421444454,0.9433373738268676,4.327486055211347,1.0762613866615895,4.0862076272037555,3.879121457945123,8.222421559977217,3.0330766911347355,3.408431189503735,6.232596116664726,2.612684585008867,1.3253991619908136,2.065492003991003,3.822012295856908,1.322070622586542,4.903761713003586,4.212097498046749,2.3554455835791677,0.49667417850864864,7.040611293096459,2.72592518650635,3.6500105904076037,0.8372964540451752,0.585909084913866,7.373532927035937,4.453710694902029,3.5064088047584825,5.943457421680507,4.814848035712871,2.8078413345900373,0.8537430652330813,2.895161510709515,6.782994630518628,2.0684439300789244,6.699819258762575,7.406828991773521,1.750522172159266,0.7749489827943584,1.403910541189883,7.141700516030943,2.2097659733904083,2.528247548058607,2.3438356162045944,1.944840085552316,5.360467480243072,2.443152318553375,2.2063160293178434,5.060199439791864,3.0146663936486875,3.121094317049943,4.735996727505745,6.231274984057738,1.3563591101290915,5.112561416501926,1.395559062116622,6.1765518399310135,4.971841902264965,2.9427511470956254,6.025516873332541,7.317402022639406,4.099634711055264,8.661729381151538,3.3057555620087324,1.5308442746911213
770,6.263048017,46.65970772,4.697286013,17.84968685,2.192066806,0.313152401,0.313152401,11.850009977264008,1.9332035703679236,4.039499696336682,5.451409931876954,1.1683573166059409,3.148104292817475,4.2474886061553985,4.22799378952096,7.516594046226841,2.5476333725020925,2.2439914679774953,2.7838583386868585,2.6995051599271798,4.768684600148149,4.656501610920158,3.0915952966722573,1.0050791577168259,6.697180863040954,2.493508506115207,2.1125989891347787,8.949596753878243,0.5602760524112878,4.003191559000502,1.7559771766736136,3.7089974032939623,1.3064163041020003,3.844880448703342,5.332585185742724,7.6969704053629995,3.3099985951482553,4.407556604207987,4.1897790182778465,2.965528994042234,1.923564960931171,1.6491553342065766,9.838170092042498,1.6707180524199434,0.9512575229163132,4.42483221037296,1.0812499192364688,3.9819363982511065,3.9455908840207177,9.25385203224258,3.188248933911597,3.3563695874916424,6.289868186135873,2.676073026074815,1.3468471497980423,1.9974240626198776,4.094148465660441,1.31559605007674,5.441831645450315,4.249334333995322,2.5812085214327616,0.4813658675992543,6.813056097264582,3.023275667686094,3.6375144127069388,0.8425602766425384,0.5953624020857046,8.916305850166411,4.519604818654017,4.027790260898607,6.783219103693083,4.87519736264929,2.5807254103762816,0.7739454064515051,2.9199274486706033,7.70613412999515,2.1649795723778045,6.542387855024613,7.889120738638706,1.8710529336683839,0.7613591607893675,1.6039950711524427,7.250788615751698,2.211041561484554,2.605032033759711,2.4395819528979406,1.925675080423707,5.900895964666181,2.514124936664971,2.143341072822152,5.305217171625518,3.308796384505427,3.066464119138135,4.4449613212307675,5.952728679134304,1.365013861154506,5.101561656692457,1.5334561266926083,6.359105263498984,4.941497644166506,3.008937228021221,6.571824243795283,8.118985345379745,4.317793584713424,8.848722587517006,3.3172286189312334,1.5726615864783586
780,5.858170606,51.49023639,7.091469681,17.26618705,2.158273381,1.541623844,0.0,10.823714825980089,1.9824307346975103,4.217367003671194,5.303493773473456,1.1443416657817473,3.2709027028144995,4.506054025838046,4.135781505736411,6.865567455421882,2.4007184599022637,2.3789545369697556,2.8712760442674696,2.7469248565851347,4.884128766569939,3.9668705847598336,2.7328253348237235,0.9900842440177179,6.400441615096072,2.206754004248492,2.245288970879428,8.399509658647746,0.5612034232812404,3.851134578630768,1.832321308971403,3.6079616647611386,1.3228690959040983,4.1997527741439855,5.487175526620928,6.810134089899693,3.314813678650135,3.8478011610420335,3.996672637676671,2.8298058951836014,1.8298736314526596,1.63815495835408,11.419056694980263,1.5829963058312377,0.9584711596091935,4.375703521970618,1.0868823404152723,3.225382744629859,3.8830611499992274,7.916984294640321,3.238609621742762,2.998471430557794,4.889757026037918,2.727731157228914,1.3715329682472424,1.9318848631236862,4.146078563153498,1.3097405779384257,5.545419960291597,3.8616519448239304,2.555500285096728,0.4785556490072819,5.527824558569791,2.692457612082632,3.602378240068142,0.8472448385169037,0.6173962717161154,7.902730919537367,4.233235530267736,4.102523928105366,6.951280584794574,4.217365973056875,2.137665441875879,0.7208335627390562,3.0098036856502866,6.60233147685045,2.053270111721626,5.4408821177916495,6.244446425654255,1.8752644562490053,0.7414341704263551,1.8367865766236884,7.242290325623985,2.206606765934486,2.7176720771258758,2.400530631365978,1.9082136331859398,5.798354792847178,2.4481086359954216,1.8808372836769358,4.545834540792214,3.277968737549573,2.9777057839965386,4.143144156317519,4.887506501808176,1.369453970209976,5.448704569881315,1.5450975113086698,5.772719686288015,4.548440377631881,2.896084882744951,6.375222842688684,6.755701404408859,4.220096047096998,8.104823119635878,3.454209148959454,1.6258548531324164
790,8.477666363,56.88240656,1.640838651,13.12670921,3.55515041,2.187784868,0.0,10.414338503649134,1.8213007602307505,3.787509378561298,4.7952076369922745,1.1529460755339562,3.0592558193253816,4.367434970462786,3.5242611338174337,6.849956953908287,2.123035154463303,2.4588144942352597,2.685132240125778,2.6199088582034826,4.672077206981089,4.4330078974933445,3.249839529137358,0.9678724260889982,5.904850047869161,2.2998139616151256,2.401392181515951,7.549832005570808,0.5761777241098758,4.153241369436978,1.9229619751743583,3.36848430212815,1.2882311044168022,3.8919094991074714,4.6223374993240816,7.5129992991454015,3.3487751442161415,4.276087380288565,3.3856094212420436,2.862202726190746,1.7951120743460396,1.5528030269076922,9.364406565298934,1.4202107093559242,0.974606980693017,3.975321668068088,1.089545698753541,3.83709291279712,3.990142683104783,8.094262308353505,3.1928883151675818,2.9000111804159876,5.737703826640777,2.866915888263178,1.3823274223027735,1.8175709901128752,3.948027375837251,1.3135202930904453,4.80761757560683,3.8389378923125057,2.3824163548086905,0.4825692114760362,6.195043488276641,2.641740902453638,3.531072860663796,0.8452215855208577,0.6202645101943325,8.041976078290329,4.440741331957553,3.8200852292334933,6.64815502212332,4.621540174536776,2.327513379502137,0.6434037396415319,2.8985395998390637,6.7694221545083595,2.0048865280639947,5.865399679062407,7.2377858043708105,1.8015281605874267,0.721033323989379,1.822378578352574,6.732641456857278,2.2688112314538924,2.6156629241116196,2.219240412155435,1.9960148589704956,5.189770198968882,2.521343565507533,2.029712540195654,5.238077238887831,3.0563700785603167,3.0173008594533246,3.7001399952495064,4.869847032073596,1.3685450602562022,5.261666458134001,1.393957148812195,5.873768499317372,4.170957887313973,2.748252308290273,5.673706458571191,7.713521751733938,4.336882798037661,7.918103653554442,3.5217812778603217,1.6352463144335563
800,2.048780488,54.73170732,3.804878049,18.43902439,2.926829268,2.341463415,0.292682927,9.883548028434516,1.6658596862085504,3.8049258384481686,4.262550541416499,1.1484302912455773,2.732999442656792,4.553914343027579,3.2761902463092354,7.283187780556718,2.1344665949542194,2.5191659640465365,2.4920841653259913,2.7463313654700965,4.074751905883421,4.374754296741677,3.3937494436431885,0.9545055155886418,5.579666004509823,2.2024261704805346,2.494474048980426,6.878404565844493,0.580370061772337,4.116540978954845,1.9900076085802818,3.5714406966466825,1.2661347219149668,3.934541606774067,4.205761925061408,7.064316837724674,3.3218649675193728,4.46119326413293,3.1444252643762143,2.8020125677483754,1.6411846797119871,1.4426532743891474,8.084902272375412,1.423701528027829,0.9713277765419999,3.675953642408511,1.0941248995081123,3.8110538669403655,4.088556593354616,7.816316062665672,3.1437338497668077,2.8785238581588324,5.7348913688680545,2.8305085224385884,1.4022499372587716,1.8077821918468482,3.469007143901668,1.3044708158354772,4.410789200012208,3.685270884814603,2.1659400171313328,0.488526021419788,6.1979283251316,2.342612078242923,3.507634700876154,0.8521415833976324,0.6305113082187351,7.054099957831886,4.521761309136738,3.437093075629348,5.652267564362553,4.358441581090923,2.301774771855135,0.6543631768454239,3.013421212847328,6.224098774207784,1.9122689810988431,5.894573501507922,6.553490418119834,1.6904608626417004,0.7053404255624253,1.7447222679589727,6.259406511029917,2.225092447255656,2.652614372790044,2.115412915211458,1.9294378638333411,4.367734720160764,2.591167543085235,1.974716446558289,4.808503332857379,2.777885040438068,2.851170660311197,3.5873210243017546,4.927628405942291,1.3698703905207001,5.466930153394553,1.255474508244951,6.058579331143377,4.518893334676537,2.7318037239817334,5.015703341553735,7.0233835130660385,4.0799546618888645,7.483773954150039,3.533504387612843,1.6721940368881916
810,3.753910323,59.74973931,5.318039625,11.57455683,3.128258603,0.625651721,0.31282586,9.351268257371773,1.7687191177055983,3.828326146996856,4.315869264943578,1.1337511232670807,2.851690499211539,4.672983424528206,3.3220342775826754,6.590214601259534,2.0637703414060904,2.5962215055792592,2.5423207083153105,2.7892009765296586,4.25448800515177,4.092183874064306,3.1474072483676068,0.9399615668364765,5.299112990905289,2.0934937504473536,2.624359795215307,6.43906648139616,0.5656699021210878,4.156319117099974,2.066718689065743,3.401685580774811,1.2997746236386225,4.073912663813222,4.348857807163439,6.7576415777610865,3.3686693713482594,4.039060189903778,3.1565422755685333,2.7517011271582406,1.6736402643419255,1.4904115349258018,8.47377184739421,1.3790185969228133,0.9732501730121098,3.8236210969267965,1.098694984718665,3.390590332147337,3.986676178882458,6.812394261540457,3.1698405062194666,2.7271577360866215,5.07405211915778,2.8698715960584753,1.4222936503938992,1.7928350934470354,3.653227164938178,1.311437563246394,4.446639371733945,3.571591748892662,2.256505919200317,0.47631292727656666,5.385095923358256,2.259454277680028,3.541707264410465,0.8478217747481592,0.6492396671039936,6.397422916443464,4.287501304918527,3.5303590883265366,5.664086152093341,4.1457172183850615,1.9726245272253153,0.6226371227047471,3.027414776503853,5.532063910254836,1.8693984943319497,5.244228305599265,5.987635232814549,1.752337456971795,0.6895802839939975,1.9697188337585472,6.127685973572065,2.2761061634044917,2.6438327993669706,2.139495701056979,1.9952265178074573,4.596439062205157,2.5031375317456916,1.815356671822844,4.381476710533535,2.899973088290521,2.9620153206847903,3.551388793703026,4.382994278751259,1.365900417508942,5.427532865182436,1.3372563545727865,5.577665985774497,4.121859087439738,2.6600313956052353,5.042373679306463,6.299654793026217,4.157671094894201,7.038688165902121,3.646371337833925,1.7096431337662232
